host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,property_type,room_type,has_availability,instant_bookable,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,neighbourhood_cleansed_encoded,amenities_encoded
1,1,100.0,1,0,1,1,0,0,1,0,11.0,11.0,1,1.0,1.0,1.0,999.0,1.0,1125,1.0,1125.0,0.0,0,0,0,3.0,0.0,4.95,4.96,4.93,4.95,4.93,5.0,4.97,8.0,1.52,5,12548
0,1,63.0,0,1,1,1,1,1,1,0,4.0,4.0,1,2.0,2.0,2.0,1349.0,2.0,1125,2.0,1125.0,0.0,0,13,288,2.0,0.0,4.78,4.84,4.92,4.94,4.82,4.87,4.72,3.0,1.11,5,11844
0,0,89.0,0,1,1,1,1,1,1,1,2.0,2.0,0,1.0,0.0,1.0,514.0,3.0,15,3.0,1125.0,0.0,28,58,333,0.0,0.0,4.64,4.86,4.54,4.89,4.86,4.86,4.82,2.0,0.4,1,7221
1,1,100.0,1,1,1,1,1,1,1,0,6.2,7.3,0,1.3,1.4,1.5,2288.0,1.0,180,1.4,1125.0,0.0,21,35,217,15.0,3.0,4.85,4.87,4.87,4.83,4.93,4.72,4.74,4.9,0.61,5,10821
1,1,99.0,1,1,1,1,0,1,1,1,4.0,4.0,1,1.0,2.0,1.0,617.0,2.0,65,2.0,1125.0,0.0,23,53,143,39.0,5.0,4.78,4.81,4.72,4.94,4.93,4.74,4.72,4.0,1.88,5,20886
0,0,0.0,0,0,1,1,0,0,1,0,1.0,2.0,0,1.0,1.0,1.0,600.0,1.0,3,1.0,3.0,1.0,59,89,364,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,10,2770
0,0,100.0,0,1,1,1,0,1,1,1,5.0,7.0,0,1.0,1.0,1.0,1900.0,1.0,360,1.0,1125.0,1.0,58,88,307,0.0,0.0,4.8,5.0,5.0,5.0,4.9,5.0,4.8,5.0,0.04,5,19917
0,0,89.0,0,1,1,1,1,1,1,0,1.0,1.0,1,1.0,3.0,1.0,999.0,1.6,1125,1.8,1125.0,1.0,58,88,178,0.0,0.0,4.8,5.0,4.8,5.0,4.67,5.0,4.67,1.0,0.04,5,1472
1,1,100.0,1,0,1,1,0,1,1,0,1.0,3.0,0,1.0,1.0,1.0,900.0,2.0,1125,2.0,1125.0,1.0,48,78,168,24.0,1.0,4.82,4.84,4.87,4.85,4.92,4.76,4.8,1.0,3.7,4,8069
1,1,98.0,1,1,1,1,1,1,1,0,15.0,15.0,0,1.0,2.0,2.0,1015.0,2.0,1125,2.0,230.0,0.0,44,74,74,2.0,0.0,4.95,4.95,4.92,4.97,5.0,4.81,4.73,15.0,0.49,2,6677
0,0,0.0,0,1,1,1,0,1,1,0,1.0,1.0,0,1.0,2.0,2.0,600.0,1.6,45,1.8,45.0,0.0,42,72,347,0.0,0.0,4.83,5.0,4.67,5.0,4.92,4.83,4.92,1.0,0.16,5,22528
0,0,89.0,0,0,1,1,1,1,1,0,1.0,1.0,1,1.0,2.0,1.0,999.0,2.0,120,2.0,120.0,0.0,0,0,0,0.0,0.0,4.96,4.99,4.81,5.0,5.0,4.96,4.95,1.0,1.12,5,11758
0,0,100.0,0,1,1,1,0,0,1,1,2.0,3.0,0,1.0,1.0,1.0,1026.3,3.0,31,3.0,31.0,1.0,60,90,180,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,4,1293
0,0,86.0,1,1,1,1,1,1,1,0,1.0,1.0,0,2.0,2.0,2.0,865.0,2.0,28,2.0,28.0,0.0,33,63,338,8.0,0.0,4.82,4.82,4.9,4.95,5.0,4.87,4.75,1.0,0.79,10,14547
0,0,89.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,1355.0,2.0,90,2.0,90.0,0.0,0,0,82,0.0,0.0,4.91,4.95,5.0,5.0,5.0,5.0,4.86,1.0,0.29,10,11277
1,1,100.0,0,1,1,1,1,1,1,1,6.2,7.3,0,2.0,3.0,1.5,1435.0,1.0,1125,2.8,1125.0,0.0,35,65,337,10.9,0.0,4.87,4.88,4.89,4.95,4.93,4.93,4.84,4.9,1.4,10,3887
1,1,99.0,1,1,1,1,0,1,1,0,2.0,2.0,0,1.0,1.0,1.0,1026.3,2.0,1125,2.0,1125.0,0.0,0,6,197,48.0,3.0,4.97,4.98,5.0,4.95,4.98,4.98,4.95,2.0,3.76,5,9442
1,1,100.0,1,1,1,1,0,1,1,0,4.0,12.0,1,2.5,2.0,2.0,1026.3,2.0,1125,2.0,1125.0,0.0,31,57,321,31.0,3.0,4.87,4.83,4.86,4.91,4.93,4.98,4.8,1.0,3.22,5,14833
0,0,0.0,0,1,1,1,1,1,1,0,1.0,1.0,1,2.0,2.0,2.0,1038.0,1.0,1125,1.0,1125.0,0.0,0,22,297,0.0,0.0,4.92,4.84,4.84,4.92,5.0,5.0,4.88,1.0,0.33,10,11279
1,0,100.0,0,1,1,1,0,0,1,0,4.0,4.0,0,1.0,1.0,1.0,500.0,1.0,1125,1.0,1125.0,0.0,0,0,0,0.0,0.0,4.62,4.69,4.77,4.77,4.69,4.69,4.69,3.0,0.18,6,11389
1,0,100.0,0,1,1,1,0,0,1,0,4.0,4.0,0,1.0,1.0,1.0,500.0,1.0,1125,1.0,1125.0,0.0,0,0,0,0.0,0.0,4.93,4.73,4.87,5.0,5.0,5.0,4.93,3.0,0.21,6,12707
1,1,100.0,1,1,1,1,0,0,1,1,2.0,2.0,0,1.0,1.0,1.0,400.0,1.0,95,1.3,1125.0,0.0,1,25,300,10.0,0.0,4.84,4.78,4.84,4.78,4.91,4.81,4.84,2.0,0.42,12,20387
0,0,100.0,0,1,1,1,0,1,1,0,2.0,3.0,0,1.0,1.0,1.0,999.0,2.0,1125,2.0,1125.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,5.0,4.75,1.0,0.11,5,12652
1,1,98.0,0,0,1,1,1,1,1,0,1.0,2.0,0,2.0,1.0,1.0,1041.0,1.0,1125,2.0,1125.0,1.0,40,70,344,22.0,0.0,4.74,4.84,4.74,4.84,4.88,4.96,4.79,1.0,2.94,5,13184
1,1,100.0,1,1,1,1,1,1,1,0,1.0,1.0,1,1.0,1.0,1.0,1199.0,3.0,100,3.0,100.0,1.0,27,51,51,15.0,1.0,4.82,4.85,4.81,4.89,4.95,4.85,4.83,1.0,1.23,5,11402
1,1,100.0,1,1,1,1,0,0,1,1,1.0,1.0,0,1.0,1.0,1.0,574.0,1.6,10,4.0,10.0,0.0,38,67,67,38.0,2.0,4.92,4.94,4.91,4.97,4.96,4.97,4.92,1.0,3.07,5,11391
1,1,98.0,1,1,1,1,0,1,1,0,2.0,2.0,0,1.0,1.0,1.0,1914.0,2.0,1125,2.0,1125.0,0.0,0,24,299,1.0,0.0,4.93,4.93,4.89,4.95,4.93,5.0,4.8,2.0,0.64,5,6461
0,0,89.0,0,1,1,0,1,1,0,0,1.0,1.0,0,1.0,2.0,1.0,999.0,1.6,1125,1.8,1125.0,0.0,0,0,0,0.0,0.0,4.8,5.0,5.0,5.0,5.0,4.9,5.0,1.0,0.01,16,24171
1,0,100.0,0,1,1,1,1,1,1,0,4.0,4.0,1,1.0,2.0,2.0,950.0,2.0,1125,2.0,1125.0,0.0,0,0,0,0.0,0.0,4.76,4.73,4.85,4.79,4.82,4.79,4.7,3.0,0.43,6,12846
1,1,100.0,0,1,1,1,1,1,1,1,6.2,7.3,1,2.5,3.0,3.0,2006.0,2.0,1125,2.1,1125.0,0.0,28,44,312,41.0,5.0,4.98,4.95,4.94,4.98,4.97,4.98,4.92,7.0,2.95,5,12129
0,0,89.0,0,1,1,1,0,0,1,0,4.0,5.0,0,1.0,1.0,1.0,999.0,1.6,90,5.0,90.0,0.0,0,0,0,0.0,0.0,4.97,5.0,4.93,5.0,5.0,5.0,4.97,4.0,0.42,12,14876
1,1,100.0,0,1,1,1,0,0,1,0,5.0,5.0,0,1.0,1.0,1.0,400.0,1.6,360,1.8,360.0,0.0,23,53,328,1.0,0.0,4.78,4.67,4.67,5.0,5.0,4.67,4.78,4.0,0.12,4,24420
0,0,89.0,0,1,1,1,0,0,1,1,1.0,1.0,0,1.0,1.0,1.0,999.0,1.0,14,1.0,1125.0,0.0,0,0,0,0.0,0.0,5.0,5.0,4.94,5.0,5.0,5.0,4.94,1.0,0.23,5,10697
1,0,77.0,0,1,1,1,1,1,1,1,21.0,22.0,0,1.0,1.0,1.0,1571.0,1.0,1125,1.0,1125.0,1.0,60,67,113,22.0,2.0,4.82,4.87,4.74,4.92,4.87,4.96,4.81,16.0,1.4,5,9263
1,1,98.0,0,1,1,1,1,1,1,0,6.2,7.3,0,1.0,0.0,1.0,625.0,1.0,1125,1.6,1125.0,1.0,50,80,355,43.0,3.0,4.59,4.73,4.66,4.79,4.75,4.88,4.59,4.9,4.24,2,15261
1,1,97.0,0,1,1,1,0,1,1,1,6.0,7.0,0,1.0,1.0,1.0,999.0,3.0,365,3.0,1125.0,0.0,0,0,0,0.0,0.0,4.75,4.8,4.74,4.9,4.9,4.9,4.95,6.0,0.31,3,224
1,1,100.0,0,0,1,1,0,1,1,1,2.0,2.0,0,1.0,1.0,1.0,676.0,1.0,1124,1.0,1125.0,0.0,0,0,237,0.0,0.0,4.86,4.96,4.87,4.95,4.92,4.97,4.88,2.0,1.5,2,17243
1,1,98.0,1,1,1,1,1,1,1,0,15.0,19.0,1,1.5,2.0,2.0,1666.0,1.0,150,1.0,1125.0,0.0,33,63,309,23.0,2.0,4.93,4.95,4.95,4.95,4.95,4.97,4.93,13.0,2.02,5,8083
1,1,100.0,0,1,1,1,0,1,1,0,4.0,4.0,0,1.0,1.0,2.0,451.0,2.0,150,2.0,1125.0,0.0,0,23,113,9.0,0.0,4.68,4.81,4.63,4.74,4.82,4.9,4.68,2.0,0.91,3,18032
1,1,99.0,1,0,1,1,1,1,1,0,2.0,2.0,0,1.0,1.0,1.0,1090.0,2.0,1125,2.0,1125.0,1.0,45,75,165,15.0,1.0,4.95,4.97,5.0,4.97,4.99,4.97,4.95,2.0,2.48,3,9901
1,0,100.0,0,1,1,1,0,0,1,1,2.0,2.0,0,1.0,1.0,1.0,534.0,1.0,365,1.0,365.0,1.0,46,76,351,27.0,1.0,4.67,4.75,4.78,4.8,4.62,4.86,4.65,2.0,2.63,5,17098
0,0,89.0,0,0,1,0,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,999.0,1.6,31,5.0,31.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,10,18751
1,1,100.0,1,0,1,1,1,1,1,1,10.0,10.0,0,1.0,0.0,0.0,1026.3,1.0,1125,1.0,15.2,0.0,0,0,267,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,10.0,1.2,5,10384
1,1,100.0,1,0,1,1,1,1,1,1,10.0,10.0,0,1.0,0.0,0.0,1807.0,1.0,1125,1.0,10.2,1.0,45,75,349,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,10.0,1.2,5,18609
1,1,100.0,1,1,1,1,0,1,1,0,2.0,3.0,0,1.0,1.0,1.0,468.0,1.0,90,1.0,90.0,0.0,20,33,210,17.0,0.9,4.8,4.91,4.79,4.91,4.89,4.94,4.81,2.0,3.07,3,18238
1,1,96.0,1,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,393.0,3.0,365,2.0,365.0,0.0,41,71,346,16.0,0.0,4.97,4.94,4.97,4.97,4.97,4.88,4.97,1.0,0.46,2,12547
1,1,99.0,1,1,1,1,1,1,1,0,4.0,5.0,0,1.0,2.0,2.0,1026.3,3.0,180,3.0,1125.0,0.0,18,39,297,33.0,4.0,4.95,4.96,4.97,4.95,4.94,4.99,4.85,4.0,2.53,5,12808
0,0,100.0,0,0,1,1,1,1,1,0,1.0,2.0,1,1.0,2.0,1.0,999.0,1.6,45,3.1,1125.0,0.0,0,0,0,3.0,0.0,4.84,4.92,4.96,4.96,4.92,4.96,4.72,1.0,0.61,5,4048
0,0,89.0,0,1,1,1,1,1,1,1,1.0,2.0,1,2.0,2.0,2.0,900.0,1.6,1125,1.8,1125.0,1.0,59,89,269,0.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,1.0,0.03,2,2706
0,0,30.0,0,1,1,1,0,0,1,0,6.0,6.0,0,1.0,1.0,1.0,329.0,3.0,1125,3.0,1125.0,0.0,0,9,284,0.0,0.0,4.71,4.57,4.86,5.0,5.0,4.71,4.43,4.0,0.09,3,8660
1,1,98.0,0,0,1,1,0,1,1,1,6.2,38.0,0,1.0,1.0,1.0,1411.0,1.0,30,1.0,1125.0,1.0,35,65,340,51.0,1.0,4.8,4.91,4.75,4.97,4.92,4.95,4.8,18.0,1.4,5,7162
1,1,99.0,1,1,1,1,1,1,1,0,1.0,1.0,1,2.0,2.0,3.0,899.0,1.0,1125,1.0,1125.0,1.0,41,71,161,10.9,2.0,4.87,4.93,4.88,4.93,4.94,4.87,4.85,1.0,1.4,10,19677
1,1,100.0,0,1,1,1,0,0,1,0,25.0,28.0,0,1.0,1.0,1.0,455.0,2.0,60,2.0,60.0,1.0,18,20,295,24.0,0.0,4.63,4.72,4.66,4.81,4.86,4.88,4.67,24.0,2.9,5,14108
1,1,100.0,0,0,1,1,0,0,1,1,28.0,7.3,1,1.0,1.0,2.0,796.0,1.0,200,1.0,1125.0,1.0,44,72,347,40.0,2.0,4.65,4.64,4.68,4.76,4.77,4.91,4.68,11.0,4.56,10,5891
1,1,100.0,0,1,1,1,1,1,1,1,1.0,1.0,1,1.5,1.0,1.0,1910.0,2.0,1125,2.0,1125.0,0.0,25,55,145,26.0,1.0,4.95,4.98,4.99,4.99,4.97,5.0,4.91,1.0,2.92,10,14256
1,1,99.0,0,0,1,1,0,0,1,1,33.0,7.3,0,1.0,1.0,1.0,453.0,1.0,1125,1.0,1125.0,1.0,27,27,27,0.0,0.0,4.8,4.9,4.6,4.75,4.7,4.75,4.8,19.0,0.26,5,7258
1,1,94.0,0,1,1,1,0,0,1,0,3.0,3.0,0,2.5,1.0,1.0,526.0,1.0,90,1.3,90.0,0.0,5,34,34,5.0,2.0,4.93,4.89,4.87,5.0,4.98,5.0,4.93,3.0,0.73,5,23641
1,1,100.0,1,1,1,1,0,1,1,1,33.0,36.0,0,1.0,1.0,1.0,790.0,1.0,190,1.0,99.0,1.0,51,81,301,27.0,1.0,4.79,4.84,4.88,4.94,4.94,4.58,4.77,4.9,3.78,5,20917
0,0,89.0,0,1,1,1,0,0,1,0,2.0,4.0,0,1.0,1.0,1.0,350.0,1.6,1125,1.8,1125.0,1.0,60,90,365,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,2,1209
1,1,100.0,1,0,1,1,1,1,1,0,2.0,2.0,0,1.0,0.0,1.0,934.0,1.6,28,4.0,1125.0,0.0,32,57,65,26.0,2.0,4.79,4.92,4.8,4.94,4.88,4.95,4.76,1.0,1.36,5,7926
0,0,89.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,999.0,2.0,5,2.0,5.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,10,1229
1,0,99.0,1,1,1,1,1,1,1,1,6.2,7.3,1,1.0,2.0,0.0,1026.3,1.0,1125,1.0,1125.0,0.0,29,59,330,9.0,1.0,4.67,4.92,4.82,4.69,4.9,4.9,4.59,4.9,1.17,5,21102
1,1,100.0,1,0,1,1,1,1,1,1,10.0,10.0,0,0.0,0.0,0.0,1966.0,1.0,1125,1.0,20.3,1.0,53,83,357,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,0.24,5,15663
1,1,100.0,1,0,1,1,1,1,1,1,10.0,10.0,0,1.0,1.0,1.0,999.0,1.0,1125,1.0,10.0,1.0,44,74,334,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,10.0,1.2,5,1949
1,1,100.0,1,0,1,1,1,1,1,1,10.0,10.0,0,1.0,0.0,0.0,1966.0,1.0,1125,1.0,101.7,1.0,56,86,355,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,10.0,1.2,5,7265
1,1,100.0,1,0,1,1,1,1,1,1,10.0,10.0,0,1.0,0.0,0.0,1966.0,1.0,1125,1.0,101.7,1.0,41,71,345,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,0.14,5,16759
0,0,0.0,0,1,1,1,1,1,1,0,4.0,6.0,0,1.0,1.0,1.0,999.0,1.6,1125,4.0,1125.0,0.0,1,1,1,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.07,3,24279
1,1,96.0,0,1,1,1,0,0,1,0,5.0,7.0,0,1.0,1.0,1.0,1500.0,1.0,1125,1.0,1125.0,0.0,0,2,190,0.0,0.0,4.65,4.59,4.71,4.9,4.65,4.82,4.47,5.0,0.24,3,21097
0,0,0.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,550.0,1.0,90,1.0,90.0,1.0,60,90,180,0.0,0.0,4.78,4.78,4.83,4.87,5.0,4.96,4.74,1.0,0.3,9,23824
1,1,100.0,0,1,1,1,0,0,1,0,29.0,29.0,0,1.0,1.0,1.0,362.0,3.0,1125,3.0,1125.0,1.0,60,90,365,4.0,2.0,4.43,4.57,4.52,4.61,4.61,4.83,4.43,26.0,0.32,5,7134
1,1,100.0,0,1,1,1,0,0,1,0,29.0,29.0,0,1.0,1.0,1.0,360.0,3.0,1125,3.0,1125.0,1.0,50,80,355,13.0,1.0,4.83,4.81,4.83,4.83,4.96,4.96,4.69,26.0,0.72,5,7305
0,0,89.0,0,1,1,0,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,999.0,2.0,4,2.0,4.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,2,5826
1,1,100.0,1,1,1,1,1,1,1,1,4.0,5.0,0,1.0,1.0,1.0,804.0,1.0,1125,1.0,1125.0,1.0,47,76,351,16.0,2.0,4.89,4.89,4.85,4.94,4.9,4.98,4.84,4.0,1.59,12,1299
1,1,100.0,0,1,1,1,0,1,1,1,2.0,2.0,0,1.0,1.0,1.0,950.0,1.0,1125,1.0,1125.0,0.0,33,63,338,10.9,0.0,4.55,4.71,4.44,4.82,4.78,4.94,4.52,2.0,1.4,5,5900
1,1,94.0,1,1,1,1,0,0,1,0,1.0,4.0,0,1.0,1.0,1.0,467.0,2.0,1125,2.0,1125.0,0.0,12,17,90,30.0,4.0,4.97,4.98,4.98,4.98,4.97,4.94,4.96,1.0,1.74,5,5874
0,0,100.0,0,1,1,1,0,0,1,0,2.0,2.0,0,1.0,1.0,1.0,999.0,2.0,30,2.0,30.0,0.0,0,0,0,0.0,0.0,5.0,5.0,4.92,5.0,5.0,5.0,4.92,2.0,0.17,2,15272
1,1,100.0,0,1,1,1,0,1,1,1,9.0,18.0,0,1.0,1.4,1.0,999.0,2.0,30,3.0,30.0,0.0,0,2,2,11.0,1.0,4.86,4.96,4.84,4.98,4.96,4.96,4.89,8.0,1.61,12,9871
1,1,85.0,1,1,1,1,0,1,1,0,1.0,1.0,1,2.0,2.0,2.0,670.0,2.0,15,2.0,15.0,1.0,41,66,66,21.0,2.0,4.82,4.89,4.8,4.84,4.89,4.8,4.82,1.0,1.63,3,14679
1,1,100.0,1,1,1,1,0,1,1,1,12.0,12.0,0,2.0,3.0,1.5,1633.0,2.0,1125,1.8,1125.0,0.0,38,60,335,23.0,3.0,4.81,4.82,4.81,4.96,4.91,4.94,4.83,12.0,2.58,5,6502
0,0,89.0,0,1,1,1,0,0,1,1,1.0,3.0,0,1.0,2.0,2.0,2000.0,1.0,3,1.0,3.0,1.0,59,89,89,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,23018
0,0,89.0,0,1,1,1,0,0,1,1,1.0,1.0,0,1.0,1.0,1.0,350.0,1.0,1125,1.0,1125.0,1.0,54,84,84,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,3247
1,1,100.0,1,0,1,1,1,1,1,1,1.0,1.0,0,1.0,1.0,2.0,646.0,1.0,7,1.0,1125.0,0.0,35,65,245,10.9,0.9,4.86,4.92,4.79,4.89,4.92,4.94,4.87,1.0,1.4,3,14493
0,0,89.0,0,1,1,0,1,1,0,0,1.0,2.0,0,1.0,1.0,1.0,999.0,3.0,1125,2.9,1125.0,0.0,0,0,0,0.0,0.0,4.73,4.95,4.82,4.86,4.73,4.64,4.77,1.0,0.29,3,17250
1,1,99.0,1,1,1,1,1,1,1,0,3.0,11.0,1,2.0,2.0,3.0,1168.0,1.0,365,1.3,1125.0,0.0,27,57,332,28.0,0.0,4.88,4.87,4.87,4.95,4.97,4.92,4.76,3.0,2.46,5,4538
1,1,82.0,1,1,1,1,0,0,1,0,5.0,8.0,0,1.0,1.0,1.0,330.0,1.6,365,1.8,365.0,0.0,0,11,286,3.0,0.0,4.82,4.71,4.82,4.82,4.94,4.94,4.65,4.0,0.25,12,20889
1,1,82.0,1,1,1,1,0,0,1,0,5.0,8.0,0,1.0,1.0,1.0,357.0,1.6,1125,1.8,1125.0,0.0,0,12,287,3.0,0.0,4.69,4.77,4.46,4.85,4.85,4.92,4.62,4.0,0.18,12,20888
0,0,89.0,0,0,1,1,1,1,1,0,1.0,1.0,0,1.0,1.0,1.0,999.0,2.0,180,2.0,180.0,0.0,0,0,0,0.0,0.0,5.0,4.9,4.5,5.0,4.9,5.0,4.5,1.0,0.04,5,11637
0,0,89.0,0,1,1,1,0,0,1,1,1.0,1.0,0,1.0,1.0,2.0,900.0,2.0,30,2.0,30.0,1.0,59,89,178,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,23916
0,0,50.0,0,1,1,1,1,1,1,0,2.0,2.0,0,1.0,1.0,1.0,748.0,1.6,1125,5.0,1125.0,0.0,35,64,64,0.0,0.0,4.8,4.9,4.8,5.0,4.9,5.0,4.8,2.0,0.05,2,13430
0,0,89.0,0,1,1,1,1,1,1,0,1.0,2.0,0,1.0,2.0,1.0,999.0,1.6,1125,1.8,1125.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,1116
1,1,100.0,1,1,1,1,0,1,1,0,5.0,6.0,0,1.3,1.4,1.5,1026.3,1.0,1125,1.0,1125.0,1.0,37,65,97,23.0,2.0,4.85,4.9,4.85,4.98,4.98,4.99,4.85,4.0,1.83,10,18282
0,0,89.0,0,0,1,1,1,1,1,0,1.0,1.0,1,1.0,2.0,2.0,1000.0,3.0,1125,3.0,1125.0,0.0,0,0,139,0.0,0.0,4.94,4.97,4.9,5.0,4.94,4.94,4.97,1.0,0.41,5,12043
0,0,100.0,0,1,1,1,0,0,1,0,2.0,2.0,0,1.0,2.0,1.0,999.0,2.0,30,2.0,30.0,0.0,0,0,0,0.0,0.0,4.7,5.0,4.8,5.0,4.9,5.0,4.85,2.0,0.26,2,17280
1,1,97.0,1,0,1,1,0,1,1,0,6.2,7.3,1,2.5,3.0,1.5,1463.0,2.0,1125,2.2,1125.0,0.0,17,47,322,15.0,3.0,4.94,4.94,4.82,4.88,4.91,4.59,4.85,4.9,0.49,4,2110
1,1,97.0,1,0,1,1,0,1,1,0,6.2,7.3,1,2.0,3.0,3.0,2069.0,2.0,1125,2.2,1125.0,0.0,25,55,330,6.0,0.0,5.0,4.94,4.86,4.92,4.94,4.83,4.92,4.9,0.5,4,4564
0,0,89.0,0,1,1,1,1,1,1,0,6.0,6.0,0,1.0,1.0,1.0,999.0,2.0,1125,2.0,1125.0,0.0,0,0,0,0.0,0.0,4.72,4.72,4.67,4.78,4.83,4.78,4.61,1.0,0.24,7,18310
1,1,97.0,1,0,1,1,0,1,1,0,6.2,7.3,1,2.5,2.0,3.0,1684.0,2.0,365,2.2,1125.0,1.0,60,90,365,2.0,0.0,4.85,4.9,4.83,4.98,4.78,4.73,4.76,4.9,0.54,4,2121
0,1,94.0,1,1,1,1,0,1,1,0,1.0,1.0,0,3.5,3.0,1.5,1026.3,3.0,1125,3.0,1125.0,1.0,38,68,148,11.0,0.0,4.93,4.96,4.95,4.96,4.99,4.92,4.93,1.0,0.99,14,14641
0,0,89.0,0,1,1,1,0,0,1,0,1.0,3.0,0,2.5,1.0,1.0,1026.3,1.6,1125,4.0,1125.0,1.0,60,90,365,0.0,0.0,4.62,4.85,4.92,4.92,4.85,5.0,4.69,1.0,0.17,10,11199
0,0,0.0,0,1,1,1,0,1,1,0,1.0,2.0,0,2.0,2.0,2.0,1550.0,1.6,20,4.0,20.0,1.0,54,84,359,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,2808
1,1,100.0,0,1,1,1,0,0,1,0,5.0,5.0,0,1.0,1.0,1.0,380.0,1.6,360,1.8,360.0,0.0,23,53,292,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0,0.03,4,24421
1,1,97.0,1,0,1,1,0,1,1,0,6.2,7.3,1,1.0,2.0,2.0,1683.0,2.0,1125,2.2,1125.0,1.0,46,76,351,9.0,1.0,4.76,4.81,4.69,4.79,4.86,4.6,4.74,4.9,0.55,4,20372
1,1,100.0,0,1,1,1,0,0,1,0,3.0,4.0,0,1.0,1.0,1.0,700.0,1.0,90,1.0,90.0,0.0,0,0,268,2.0,0.0,4.86,4.95,4.9,5.0,4.95,5.0,4.95,3.0,0.29,5,2061
1,1,97.0,1,0,1,1,0,1,1,0,6.2,7.3,1,1.5,2.0,3.0,1403.0,2.0,1125,2.2,1125.0,1.0,60,90,365,10.0,0.0,4.82,4.88,4.97,4.88,4.88,4.71,4.91,4.9,0.45,4,8041
1,1,100.0,0,1,1,1,1,1,1,0,3.0,4.0,0,1.0,1.0,1.0,499.0,1.0,5,1.0,1125.0,0.0,20,44,44,46.0,2.0,4.77,4.81,4.84,4.91,4.9,4.92,4.76,2.0,3.92,5,15988
1,1,100.0,0,1,1,1,0,0,1,1,1.0,3.0,0,1.0,1.0,2.0,800.0,3.0,180,3.0,1125.0,0.0,19,47,322,11.0,0.0,4.94,4.91,4.94,5.0,5.0,4.98,4.92,1.0,0.87,16,20690
1,1,100.0,1,1,1,1,1,1,1,1,1.0,1.0,1,2.0,2.0,2.0,1824.0,2.0,1125,1.6,1125.0,0.0,22,44,288,38.0,2.0,4.87,4.91,4.87,4.9,4.83,4.94,4.82,1.0,3.6,5,3853
0,1,97.0,1,1,1,1,0,0,1,0,2.0,2.0,0,1.0,1.0,1.0,381.0,1.0,30,1.0,30.0,1.0,41,71,343,10.9,0.9,4.85,4.86,4.77,4.92,4.93,4.95,4.79,2.0,3.92,5,17458
1,1,97.0,1,0,1,1,0,1,1,0,6.2,7.3,1,2.5,2.0,2.0,1785.0,2.0,365,2.2,1125.0,1.0,55,85,360,5.0,0.0,4.76,4.88,4.88,4.96,4.96,4.88,4.84,4.9,0.42,4,20361
